ee_#,flsa_category,pr_dept,craft_class_code,project_code,effective_date,reason
307671,Non-Exempt,4104,18-199-101,55117,3/26/2024,Transfer
313835,Non-Exempt,4104,18-40-1002,55105,1/25/2024,Transfer
309616,Non-Exempt,4104,18-40-1002,55089,10/2/2023,Transfer
309616,Non-Exempt,4104,18-40-1002,55089,3/12/2024,Transfer
302687,Non-Exempt,4104,18-40-1002,55087,2/27/2023,Transfer
244977,Non-Exempt,4104,18-8-1005,55089,4/26/2022,Transfer
244977,Non-Exempt,4104,18-8-1005,55089,11/29/2022,Transfer
244977,Non-Exempt,4104,18-8-1005,55089,3/30/2023,Transfer
244977,Non-Exempt,4104,18-8-1005,55089,3/12/2024,Transfer
324672,Non-Exempt,4104,18-197-400,55105,11/18/2024,Transfer
286417,Non-Exempt,4104,18-2-3220,55075,11/1/2021,Transfer
309460,Non-Exempt,4104,18-5-5020,55100,10/9/2023,Transfer
309460,Non-Exempt,4104,18-5-5020,55100,10/16/2023,Transfer
309460,Non-Exempt,4104,18-5-5020,55100,12/4/2023,Transfer
309460,Non-Exempt,4104,18-5-5020,55100,3/25/2024,Transfer
309460,Non-Exempt,4104,18-5-5020,55100,5/20/2024,Transfer
299412,Non-Exempt,4104,18-64-1003,55105,8/24/2023,Transfer
299412,Non-Exempt,4104,18-64-1003,55105,11/9/2023,Transfer
300121,Non-Exempt,4104,18-41-1003,55093,3/14/2023,Transfer
317645,Non-Exempt,4104,18-30-1002,55089,3/25/2024,Transfer
303222,Non-Exempt,4104,18-41-1003,55306,3/30/2023,Transfer
311785,Non-Exempt,4104,18-745-100,55117,6/5/2024,Transfer
311785,Non-Exempt,4104,18-745-100,55117,7/1/2024,Transfer
316997,Non-Exempt,4104,18-40-1002,55100,7/1/2024,Transfer
316997,Non-Exempt,4104,18-40-1002,55100,7/29/2024,Transfer
311376,Non-Exempt,4104,18-40-1001,55105,1/9/2024,Transfer
292511,Non-Exempt,4104,18-8-1005,55100,5/5/2022,Transfer
292511,Non-Exempt,4104,18-8-1005,55100,9/14/2022,Transfer
292511,Non-Exempt,4104,18-8-1005,55100,12/1/2022,Transfer
292511,Non-Exempt,4104,18-8-1005,55100,3/20/2023,Transfer
292511,Non-Exempt,4104,18-8-1005,55100,3/12/2024,Transfer
292511,Non-Exempt,4104,18-8-1005,55100,7/29/2024,Transfer
320464,Non-Exempt,4104,18-40-1003,55100,8/27/2024,Transfer
320464,Non-Exempt,4104,18-40-1003,55100,10/21/2024,Transfer
291157,Non-Exempt,4104,18-5-5100,55087,5/16/2022,Transfer
291157,Non-Exempt,4104,18-5-5100,55087,11/7/2022,Transfer
323148,Exempt,4104,18-2-S263,55123,1/20/2025,Transfer
309766,Non-Exempt,4104,18-40-1002,55075,9/14/2023,Transfer
320090,Non-Exempt,4104,18-40-1003,55100,8/19/2024,Transfer
320090,Non-Exempt,4104,18-40-1003,55100,10/21/2024,Transfer
282443,Non-Exempt,4104,18-8-1004,55156,1/14/2022,Transfer
282443,Non-Exempt,4104,18-8-1004,55156,2/17/2025,Transfer
308016,Non-Exempt,4104,18-40-1002,55100,6/19/2023,Transfer
308016,Non-Exempt,4104,18-40-1002,55100,8/15/2024,Transfer
308016,Non-Exempt,4104,18-40-1002,55100,10/14/2024,Transfer
307159,Non-Exempt,4104,18-47-403,55143,4/24/2024,Transfer
203389,Non-Exempt,4104,18-8-1004,55087,10/25/2021,Transfer
203389,Non-Exempt,4104,18-8-1004,55087,2/21/2022,Transfer
203389,Non-Exempt,4104,18-8-1004,55087,8/8/2022,Transfer
323518,Non-Exempt,4104,18-47-102,55138,9/18/2024,Transfer
323518,Non-Exempt,4104,18-47-102,55138,10/7/2024,Transfer
305848,Non-Exempt,4104,18-2-3100,55101,6/5/2023,Transfer
305848,Non-Exempt,4104,18-2-3100,55101,7/6/2023,Transfer
305848,Non-Exempt,4104,18-2-3100,55101,8/17/2023,Transfer
305848,Non-Exempt,4104,18-2-3100,55101,10/9/2023,Transfer
305848,Non-Exempt,4104,18-2-3100,55101,10/23/2023,Transfer
319118,Non-Exempt,4104,18-41-1001,55091,6/19/2024,Transfer
319118,Non-Exempt,4104,18-41-1001,55091,11/11/2024,Transfer
319118,Non-Exempt,4104,18-41-1001,55091,12/9/2024,Transfer
317390,Non-Exempt,4104,18-41-1002,55109,7/30/2024,Transfer
317592,Non-Exempt,4104,18-8-1004,55100,6/10/2024,Transfer
306281,Exempt,4104,18-2-S268,55313,10/9/2023,Transfer
293813,Non-Exempt,4104,18-47-402,55143,2/20/2023,Transfer
293813,Non-Exempt,4104,18-47-402,55143,3/16/2023,Transfer
293813,Non-Exempt,4104,18-47-402,55143,5/2/2023,Transfer
293813,Non-Exempt,4104,18-47-402,55143,1/9/2024,Transfer
293813,Non-Exempt,4104,18-47-402,55143,2/19/2024,Transfer
293813,Non-Exempt,4104,18-47-402,55143,3/6/2024,Transfer
293813,Non-Exempt,4104,18-47-402,55143,7/23/2024,Transfer
293813,Non-Exempt,4104,18-47-402,55143,11/13/2024,Transfer
284547,Non-Exempt,4104,18-40-1002,55087,2/23/2023,Transfer
324112,Non-Exempt,4104,18-199-501,55117,10/3/2024,Transfer
317804,Exempt,4104,18-2-S234,55100,7/8/2024,Transfer
319102,Exempt,4104,18-4-S429,55812,1/6/2025,Transfer
305586,Non-Exempt,4104,18-5-5080,55113,3/30/2023,Transfer
305586,Non-Exempt,4104,18-5-5080,55113,2/19/2024,Transfer
305586,Non-Exempt,4104,18-5-5080,55113,8/12/2024,Transfer
305586,Non-Exempt,4104,18-5-5080,55113,8/19/2024,Transfer
286826,Exempt,4104,18-5-S507,55126,10/14/2024,Transfer
286826,Non-Exempt,4104,18-5-S507,55126,1/4/2022,Transfer
286826,Non-Exempt,4104,18-5-S507,55126,2/24/2022,Transfer
286826,Non-Exempt,4104,18-5-S507,55126,6/27/2022,Transfer
286826,Non-Exempt,4104,18-5-S507,55126,8/1/2022,Transfer
286826,Non-Exempt,4104,18-5-S507,55126,9/12/2022,Transfer
286826,Non-Exempt,4104,18-5-S507,55126,3/9/2023,Transfer
286826,Non-Exempt,4104,18-5-S507,55126,9/25/2023,Transfer
305652,Exempt,4104,18-2-S260,55113,6/10/2024,Transfer
305652,Non-Exempt,4104,18-2-S260,55113,3/20/2023,Transfer
305652,Non-Exempt,4104,18-2-S260,55113,8/28/2023,Transfer
305652,Non-Exempt,4104,18-2-S260,55113,11/13/2023,Transfer
320971,Non-Exempt,4104,18-47-101,55143,10/3/2024,Transfer
289545,Non-Exempt,4104,18-41-1001,55087,8/23/2022,Transfer
290312,Exempt,4104,18-2-3220,55115,1/20/2025,Transfer
290312,Non-Exempt,4104,18-2-3220,55115,4/25/2022,Transfer
290312,Non-Exempt,4104,18-2-3220,55115,10/17/2022,Transfer
290312,Non-Exempt,4104,18-2-3220,55115,5/22/2023,Transfer
290312,Non-Exempt,4104,18-2-3220,55115,6/14/2023,Transfer
290312,Non-Exempt,4104,18-2-3220,55115,8/17/2023,Transfer
290312,Non-Exempt,4104,18-2-3220,55115,2/1/2024,Transfer
290312,Non-Exempt,4104,18-2-3220,55115,6/18/2024,Transfer
291743,Non-Exempt,4104,18-2-3230,55123,4/25/2022,Transfer
291743,Non-Exempt,4104,18-2-3230,55123,8/30/2022,Transfer
291743,Non-Exempt,4104,18-2-3230,55123,3/16/2023,Transfer
291743,Non-Exempt,4104,18-2-3230,55123,10/24/2023,Transfer
291743,Non-Exempt,4104,18-2-3230,55123,9/17/2024,Transfer
321991,Non-Exempt,4104,18-8-1005,55702,2/24/2025,Transfer
284013,Non-Exempt,4104,18-8-1004,55105,7/25/2022,Transfer
284013,Non-Exempt,4104,18-8-1004,55105,11/3/2022,Transfer
284013,Non-Exempt,4104,18-8-1004,55105,7/31/2023,Transfer
289823,Exempt,4104,18-2-S263,55075,10/11/2021,Transfer
289823,Exempt,4104,18-2-S263,55075,2/21/2022,Transfer
289823,Exempt,4104,18-2-S263,55075,4/12/2022,Transfer
319015,Non-Exempt,4104,18-40-1001,55094,4/2/2024,Transfer
273700,Exempt,4104,18-2-S269,55304,1/24/2022,Transfer
273700,Exempt,4104,18-2-S269,55304,7/6/2022,Transfer
273700,Exempt,4104,18-2-S269,55304,3/13/2023,Transfer
273700,Exempt,4104,18-2-S269,55304,6/12/2023,Transfer
322670,Non-Exempt,4104,18-41-1002,55087,10/9/2024,Transfer
318214,Non-Exempt,4104,18-40-1002,55089,6/5/2024,Transfer
328593,Non-Exempt,4104,18-41-1002,55086,11/18/2024,Transfer
323898,Non-Exempt,4104,18-30-1000,55123,10/14/2024,Transfer
323898,Non-Exempt,4104,18-30-1000,55123,2/3/2025,Transfer
320209,Non-Exempt,4104,18-8-1004,55123,11/11/2024,Transfer
307498,Non-Exempt,4104,18-47-402,55138,8/14/2024,Transfer
307498,Non-Exempt,4104,18-47-402,55138,12/16/2024,Transfer
319096,Non-Exempt,4104,18-41-1001,55101,5/21/2024,Transfer
235995,Non-Exempt,4104,18-77-402,55113,9/12/2022,Transfer
235995,Non-Exempt,4104,18-77-402,55113,5/2/2023,Transfer
235995,Non-Exempt,4104,18-77-402,55113,1/15/2024,Transfer
235995,Non-Exempt,4104,18-77-402,55113,11/4/2024,Transfer
258659,Non-Exempt,4104,18-2-S271,55094,1/1/2024,Transfer
318588,Non-Exempt,4104,18-47-102,55143,10/28/2024,Transfer
319948,Non-Exempt,4104,18-41-1003,55123,7/31/2024,Transfer
319948,Non-Exempt,4104,18-41-1003,55123,9/4/2024,Transfer
319948,Non-Exempt,4104,18-41-1003,55123,1/28/2025,Transfer
317731,Non-Exempt,4104,18-40-1002,55091,3/26/2024,Transfer
317731,Non-Exempt,4104,18-40-1002,55091,4/9/2024,Transfer
317731,Non-Exempt,4104,18-40-1002,55091,7/17/2024,Transfer
317731,Non-Exempt,4104,18-40-1002,55091,12/9/2024,Transfer
318586,Non-Exempt,4104,18-197-400,55105,6/5/2024,Transfer
318586,Non-Exempt,4104,18-197-400,55105,7/17/2024,Transfer
311156,Non-Exempt,4104,18-41-1003,55123,4/2/2024,Transfer
311156,Non-Exempt,4104,18-41-1003,55123,7/31/2024,Transfer
311156,Non-Exempt,4104,18-41-1003,55123,9/4/2024,Transfer
311156,Non-Exempt,4104,18-41-1003,55123,1/28/2025,Transfer
320093,Non-Exempt,4104,18-47-102,55138,8/27/2024,Transfer
320093,Non-Exempt,4104,18-47-102,55138,10/21/2024,Transfer
289543,Non-Exempt,4104,18-40-1002,5508201,12/11/2023,Transfer
311802,Non-Exempt,4104,18-5-5050,55105,11/27/2023,Transfer
311802,Non-Exempt,4104,18-5-5050,55105,1/17/2024,Transfer
301692,Non-Exempt,4104,18-30-1003,55094,10/31/2022,Transfer
301692,Non-Exempt,4104,18-30-1003,55094,3/16/2023,Transfer
301692,Non-Exempt,4104,18-30-1003,55094,5/2/2023,Transfer
306650,Non-Exempt,4104,18-6-A622,55109,4/16/2024,Transfer
306455,Non-Exempt,4104,18-197-500,55105,6/20/2023,Transfer
306455,Non-Exempt,4104,18-197-500,55105,10/9/2023,Transfer
306455,Non-Exempt,4104,18-197-500,55105,2/6/2024,Transfer
306193,Non-Exempt,4104,18-8-1006,55089,5/29/2023,Transfer
322024,Non-Exempt,4104,18-47-400,55109,7/30/2024,Transfer
304048,Non-Exempt,4104,18-40-1001,55085,2/21/2023,Transfer
304048,Non-Exempt,4104,18-40-1001,55085,4/24/2023,Transfer
284420,Non-Exempt,4104,18-5-A522,55076,8/29/2022,Transfer
284420,Non-Exempt,4104,18-5-A522,55076,9/27/2022,Transfer
330896,Exempt,4104,18-4-S429,55156,2/10/2025,Transfer
300743,Non-Exempt,4104,18-40-1001,55087,3/7/2023,Transfer
324869,Exempt,4104,18-4-S429,55094,11/19/2024,Transfer
291431,Non-Exempt,4104,18-8-1004,55094,4/19/2022,Transfer
291431,Non-Exempt,4104,18-8-1004,55094,9/29/2022,Transfer
291431,Non-Exempt,4104,18-8-1004,55094,12/6/2022,Transfer
291431,Non-Exempt,4104,18-8-1004,55094,3/19/2024,Transfer
311514,Non-Exempt,4104,18-40-1002,55085,8/28/2023,Transfer
317013,Non-Exempt,4104,18-41-1001,55086,4/18/2024,Transfer
317013,Non-Exempt,4104,18-41-1001,55086,8/20/2024,Transfer
318067,Non-Exempt,4104,18-41-1003,55123,5/1/2024,Transfer
318067,Non-Exempt,4104,18-41-1003,55123,2/5/2025,Transfer
300588,Non-Exempt,4104,18-30-1002,55801,5/30/2023,Transfer
300588,Non-Exempt,4104,18-30-1002,55801,6/12/2023,Transfer
300588,Non-Exempt,4104,18-30-1002,55801,9/11/2023,Transfer
248167,Non-Exempt,4104,18-197-600,55105,8/30/2022,Transfer
248167,Non-Exempt,4104,18-197-600,55105,3/27/2023,Transfer
248167,Non-Exempt,4104,18-197-600,55105,8/22/2023,Transfer
248167,Non-Exempt,4104,18-197-600,55105,10/2/2023,Transfer
248167,Non-Exempt,4104,18-197-600,55105,1/8/2024,Transfer
248167,Non-Exempt,4104,18-197-600,55105,5/1/2024,Transfer
323885,Non-Exempt,4104,18-41-1001,55100,10/21/2024,Transfer
317220,Non-Exempt,4104,18-40-1002,55094,3/20/2024,Transfer
286085,Non-Exempt,4104,18-197-400,55105,2/13/2023,Transfer
286085,Non-Exempt,4104,18-197-400,55105,6/13/2023,Transfer
286085,Non-Exempt,4104,18-197-400,55105,5/7/2024,Transfer
321286,Non-Exempt,4104,18-30-1002,55086,11/18/2024,Transfer
303200,Non-Exempt,4104,18-8-1004,55086,8/10/2023,Transfer
303200,Non-Exempt,4104,18-8-1004,55086,10/31/2023,Transfer
303200,Non-Exempt,4104,18-8-1004,55086,11/18/2024,Transfer
307979,Non-Exempt,4104,18-8-1004,55091,9/18/2023,Transfer
307979,Non-Exempt,4104,18-8-1004,55091,10/2/2023,Transfer
307979,Non-Exempt,4104,18-8-1004,55091,10/19/2023,Transfer
307979,Non-Exempt,4104,18-8-1004,55091,1/29/2024,Transfer
307979,Non-Exempt,4104,18-8-1004,55091,2/5/2024,Transfer
287675,Exempt,4104,18-4-S406,55117,8/21/2023,Transfer
299895,Exempt,4104,18-2-S271,55138,2/13/2025,Transfer
324237,Non-Exempt,4104,18-199-501,55117,10/28/2024,Transfer
296909,Non-Exempt,4104,18-199-101,55117,8/4/2022,Transfer
296909,Non-Exempt,4104,18-199-101,55117,2/13/2023,Transfer
296909,Non-Exempt,4104,18-199-101,55117,6/13/2023,Transfer
299850,Non-Exempt,4104,18-2-3050,55100,6/19/2023,Transfer
299850,Non-Exempt,4104,18-2-3050,55100,11/28/2023,Transfer
299850,Non-Exempt,4104,18-2-3050,55100,1/4/2024,Transfer
294956,Non-Exempt,4104,18-2-3070,55105,2/27/2023,Transfer
294956,Non-Exempt,4104,18-2-3070,55105,10/31/2023,Transfer
294956,Non-Exempt,4104,18-2-3070,55105,10/31/2023,Transfer
294956,Non-Exempt,4104,18-2-3070,55105,12/5/2023,Transfer
291370,Exempt,4104,18-2-S231,55105,6/6/2022,Transfer
291370,Exempt,4104,18-2-S231,55105,10/2/2023,Transfer
293681,Non-Exempt,4104,18-40-1001,55093,4/25/2022,Transfer
91042,Non-Exempt,4104,18-40-1002,55079,5/2/2022,Transfer
293670,Non-Exempt,4104,18-40-1002,55079,4/25/2022,Transfer
328631,Non-Exempt,4104,18-745-100,55117,10/14/2024,Transfer
306689,Non-Exempt,4104,18-795-400,55109,7/16/2024,Transfer
291888,Non-Exempt,4104,18-40-1002,55085,8/8/2022,Transfer
291888,Non-Exempt,4104,18-40-1002,55085,3/13/2023,Transfer
283960,Non-Exempt,4104,18-77-703,55105,11/8/2022,Transfer
283960,Non-Exempt,4104,18-77-703,55105,2/28/2023,Transfer
283960,Non-Exempt,4104,18-77-703,55105,8/23/2023,Transfer
324827,Non-Exempt,4104,18-41-1003,55091,10/1/2024,Transfer
304783,Non-Exempt,4104,18-8-1004,55086,11/18/2024,Transfer
302091,Non-Exempt,4104,18-41-1002,55094,3/21/2023,Transfer
302091,Non-Exempt,4104,18-41-1002,55094,8/22/2023,Transfer
302091,Non-Exempt,4104,18-41-1002,55094,2/22/2024,Transfer
307487,Non-Exempt,4104,18-47-102,55143,3/26/2024,Transfer
307487,Non-Exempt,4104,18-47-102,55143,10/28/2024,Transfer
280686,Non-Exempt,4104,18-8-1005,55076,10/24/2022,Transfer
306204,Non-Exempt,4104,18-40-1001,55087,11/18/2024,Transfer
295386,Non-Exempt,4104,18-40-1002,55093,10/24/2022,Transfer
284323,Non-Exempt,4104,18-30-1000,55100,11/29/2022,Transfer
284323,Non-Exempt,4104,18-30-1000,55100,8/1/2023,Transfer
272070,Non-Exempt,4104,18-30-1001,55100,8/1/2023,Transfer
292327,Non-Exempt,4104,18-2-3080,55123,11/29/2022,Transfer
292327,Non-Exempt,4104,18-2-3080,55123,8/1/2023,Transfer
292327,Non-Exempt,4104,18-2-3080,55123,1/7/2025,Transfer
308062,Non-Exempt,4104,18-197-101,55105,8/3/2023,Transfer
308062,Non-Exempt,4104,18-197-101,55105,9/19/2023,Transfer
310257,Non-Exempt,4104,18-6-A622,55113,8/28/2023,Transfer
310257,Non-Exempt,4104,18-6-A622,55113,10/19/2023,Transfer
310257,Non-Exempt,4104,18-6-A622,55113,11/13/2024,Transfer
291346,Non-Exempt,4104,18-40-1002,55094,12/13/2023,Transfer
291346,Non-Exempt,4104,18-40-1002,55094,4/2/2024,Transfer
303872,Non-Exempt,4104,18-40-1001,55085,9/12/2023,Transfer
304513,Non-Exempt,4104,18-41-1003,55094,4/25/2023,Transfer
322072,Non-Exempt,4104,18-5-5030,55087,12/2/2024,Transfer
284060,Non-Exempt,4104,18-2-3050,55094,8/1/2022,Transfer
284060,Non-Exempt,4104,18-2-3050,55094,11/8/2022,Transfer
284060,Non-Exempt,4104,18-2-3050,55094,1/23/2023,Transfer
284060,Non-Exempt,4104,18-2-3050,55094,3/27/2023,Transfer
284060,Non-Exempt,4104,18-2-3050,55094,12/18/2023,Transfer
302398,Non-Exempt,4104,18-40-1002,55087,1/10/2023,Transfer
290073,Non-Exempt,4104,18-8-1004,55105,11/4/2022,Transfer
290073,Non-Exempt,4104,18-8-1004,55105,3/13/2023,Transfer
305538,Non-Exempt,4104,18-5-A522,55308,3/27/2023,Transfer
305538,Non-Exempt,4104,18-5-A522,55308,9/6/2023,Transfer
284788,Non-Exempt,4104,18-8-1004,55103,5/15/2024,Transfer
311184,Non-Exempt,4104,18-40-1001,55094,8/28/2023,Transfer
280458,Non-Exempt,4104,18-47-401,55143,9/23/2024,Transfer
313174,Non-Exempt,4104,18-30-1003,55123,11/28/2023,Transfer
313174,Non-Exempt,4104,18-30-1003,55123,2/5/2024,Transfer
313174,Non-Exempt,4104,18-30-1003,55123,8/16/2024,Transfer
313174,Non-Exempt,4104,18-30-1003,55123,10/7/2024,Transfer
305468,Exempt,4104,18-1-S193,55097,7/12/2023,Transfer
302991,Non-Exempt,4104,18-8-1004,55086,8/22/2024,Transfer
291602,Non-Exempt,4104,18-77-402,55113,2/28/2022,Transfer
291602,Non-Exempt,4104,18-77-402,55113,10/31/2022,Transfer
291602,Non-Exempt,4104,18-77-402,55113,5/22/2023,Transfer
291602,Non-Exempt,4104,18-77-402,55113,9/18/2023,Transfer
291602,Non-Exempt,4104,18-77-402,55113,10/2/2023,Transfer
291602,Non-Exempt,4104,18-77-402,55113,11/27/2023,Transfer
291602,Non-Exempt,4104,18-77-402,55113,11/4/2024,Transfer
211424,Exempt,4104,18-1-S187,Unknown,1/22/2024,Transfer
211424,Exempt,4104,18-1-S187,Unknown,5/27/2024,Transfer
286943,Non-Exempt,4104,18-2-3080,55089,8/16/2022,Transfer
286943,Non-Exempt,4104,18-2-3080,55089,11/29/2022,Transfer
286943,Non-Exempt,4104,18-2-3080,55089,5/31/2023,Transfer
286943,Non-Exempt,4104,18-2-3080,55089,7/10/2023,Transfer
286943,Non-Exempt,4104,18-2-3080,55089,8/8/2023,Transfer
286943,Non-Exempt,4104,18-2-3080,55089,1/22/2024,Transfer
286943,Non-Exempt,4104,18-2-3080,55089,3/18/2024,Transfer
286746,Non-Exempt,4104,18-2-3030,55086,12/15/2021,Transfer
286746,Non-Exempt,4104,18-2-3030,55086,12/16/2024,Transfer
319738,Non-Exempt,4104,18-796-501,55313,2/17/2025,Transfer
302392,Non-Exempt,4104,18-40-1002,55087,1/10/2023,Transfer
289656,Non-Exempt,4104,18-30-1002,55093,10/25/2021,Transfer
289656,Non-Exempt,4104,18-30-1002,55093,1/24/2022,Transfer
289656,Non-Exempt,4104,18-30-1002,55093,2/7/2022,Transfer
289656,Non-Exempt,4104,18-30-1002,55093,10/31/2022,Transfer
321556,Non-Exempt,4104,18-47-400,55109,7/1/2024,Transfer
307951,Non-Exempt,4104,18-198-400,55107,5/29/2023,Transfer
307951,Non-Exempt,4104,18-198-400,55107,11/14/2023,Transfer
291284,Non-Exempt,4104,18-74-703,55143,5/16/2022,Transfer
291284,Non-Exempt,4104,18-74-703,55143,11/8/2022,Transfer
291284,Non-Exempt,4104,18-74-703,55143,1/23/2023,Transfer
291284,Non-Exempt,4104,18-74-703,55143,4/24/2023,Transfer
291284,Non-Exempt,4104,18-74-703,55143,8/14/2023,Transfer
291284,Non-Exempt,4104,18-74-703,55143,10/30/2023,Transfer
291284,Non-Exempt,4104,18-74-703,55143,8/26/2024,Transfer
291284,Non-Exempt,4104,18-74-703,55143,11/6/2024,Transfer
291284,Non-Exempt,4104,18-74-703,55143,1/6/2025,Transfer
280531,Exempt,4104,18-2-S231,55085,2/7/2022,Transfer
280531,Exempt,4104,18-2-S231,55085,3/21/2022,Transfer
280531,Exempt,4104,18-2-S231,55085,7/13/2022,Transfer
280531,Exempt,4104,18-2-S231,55085,1/3/2023,Transfer
280531,Exempt,4104,18-2-S231,55085,3/6/2023,Transfer
304041,Non-Exempt,4104,18-198-400,55107,2/23/2023,Transfer
304041,Non-Exempt,4104,18-198-400,55107,3/13/2023,Transfer
304041,Non-Exempt,4104,18-198-400,55107,4/27/2023,Transfer
295333,Exempt,4104,18-1-S187,55089,6/16/2022,Transfer
295333,Exempt,4104,18-1-S187,55089,10/6/2022,Transfer
295333,Exempt,4104,18-1-S187,55089,2/20/2023,Transfer
295333,Exempt,4104,18-1-S187,55089,8/7/2023,Transfer
295333,Exempt,4104,18-1-S187,55089,9/11/2023,Transfer
296128,Exempt,4104,18-4-S429,55081,8/7/2023,Transfer
326202,Non-Exempt,4104,18-40-1001,55123,1/6/2025,Transfer
275433,Non-Exempt,4104,18-41-1001,55105,1/10/2022,Transfer
275433,Non-Exempt,4104,18-41-1001,55105,6/12/2023,Transfer
275433,Non-Exempt,4104,18-41-1001,55105,9/26/2023,Transfer
275433,Non-Exempt,4104,18-41-1001,55105,1/29/2024,Transfer
318145,Non-Exempt,4104,18-41-1003,55123,7/8/2024,Transfer
318145,Non-Exempt,4104,18-41-1003,55123,8/20/2024,Transfer
311547,Non-Exempt,4104,18-47-101,55138,7/11/2024,Transfer
311547,Non-Exempt,4104,18-47-101,55138,12/9/2024,Transfer
214214,Exempt,4104,18-2-S224,55138,5/1/2023,Transfer
214214,Exempt,4104,18-2-S224,55138,11/2/2023,Transfer
214214,Exempt,4104,18-2-S224,55138,6/28/2024,Transfer
214214,Exempt,4104,18-2-S224,55138,11/12/2024,Transfer
321751,Non-Exempt,4104,18-77-702,55143,9/3/2024,Transfer
321751,Non-Exempt,4104,18-77-702,55143,10/7/2024,Transfer
321751,Non-Exempt,4104,18-77-702,55143,2/10/2025,Transfer
286295,Non-Exempt,4104,18-74-703,55143,7/29/2024,Transfer
286295,Non-Exempt,4104,18-74-703,55143,1/6/2025,Transfer
286295,Non-Exempt,4104,18-74-703,55143,2/10/2025,Transfer
295546,Exempt,4104,18-4-S429,55094,10/16/2023,Transfer
276461,Non-Exempt,4104,18-8-1005,55089,5/16/2022,Transfer
318085,Non-Exempt,4104,18-40-1002,55100,3/26/2024,Transfer
318085,Non-Exempt,4104,18-40-1002,55100,4/9/2024,Transfer
318085,Non-Exempt,4104,18-40-1002,55100,8/27/2024,Transfer
318085,Non-Exempt,4104,18-40-1002,55100,10/21/2024,Transfer
284153,Non-Exempt,4104,18-2-3090,55123,1/9/2023,Transfer
296163,Non-Exempt,4104,18-5-5090,55128,8/15/2022,Transfer
296163,Non-Exempt,4104,18-5-5090,55128,10/3/2022,Transfer
296163,Non-Exempt,4104,18-5-5090,55128,1/9/2023,Transfer
296163,Non-Exempt,4104,18-5-5090,55128,7/6/2023,Transfer
296163,Non-Exempt,4104,18-5-5090,55128,9/28/2023,Transfer
292376,Non-Exempt,4104,18-6-A622,55723,1/9/2023,Transfer
323675,Non-Exempt,4104,18-41-1003,55097,7/15/2024,Transfer
286937,Non-Exempt,4104,18-41-1002,55094,10/13/2021,Transferred in
286937,Non-Exempt,4104,18-41-1002,55094,8/1/2022,Transfer
286937,Non-Exempt,4104,18-41-1002,55094,9/23/2022,Transfer
286937,Non-Exempt,4104,18-41-1002,55094,11/28/2023,Transfer
316034,Exempt,4104,18-2-S262,55113,8/12/2024,Transfer
316034,Exempt,4104,18-2-S262,55113,1/13/2025,Transfer
316034,Exempt,4104,18-2-S262,55113,1/28/2025,Transfer
312828,Non-Exempt,4104,18-41-1001,55097,10/23/2023,Transfer
243321,Exempt,4104,18-2-S228,55106,4/3/2023,Transfer
243321,Exempt,4104,18-2-S228,55106,4/17/2023,Transfer
243321,Exempt,4104,18-2-S228,55106,5/1/2023,Transfer
243321,Exempt,4104,18-2-S228,55106,11/6/2023,Transfer
243321,Exempt,4104,18-2-S228,55106,8/12/2024,Transfer
243321,Exempt,4104,18-2-S228,55106,12/30/2024,Transfer
243321,Non-Exempt,4104,18-2-S228,55106,10/25/2021,Transfer
243321,Non-Exempt,4104,18-2-S228,55106,2/21/2022,Transfer
243321,Non-Exempt,4104,18-2-S228,55106,5/23/2022,Transfer
299837,Non-Exempt,4104,18-41-1001,55093,3/21/2023,Transfer
301675,Exempt,4104,18-2-S266,55801,4/25/2023,Transfer
301675,Exempt,4104,18-2-S266,55801,5/22/2023,Transfer
301675,Exempt,4104,18-2-S266,55801,8/21/2023,Transfer
289381,Non-Exempt,4104,18-8-1006,55086,3/18/2024,Transfer
289381,Non-Exempt,4104,18-8-1006,55086,10/9/2024,Transfer
295681,Exempt,4104,18-4-S444,55100,1/10/2023,Transfer
295681,Exempt,4104,18-4-S444,55100,8/12/2024,Transfer
303927,Non-Exempt,4104,18-5-A522,55123,12/18/2023,Transfer
303927,Non-Exempt,4104,18-5-A522,55123,1/20/2025,Transfer
305012,Non-Exempt,4104,18-8-1005,55120,5/9/2024,Transfer
305012,Non-Exempt,4104,18-8-1005,55120,1/6/2025,Transfer
284148,Non-Exempt,4104,18-8-1005,55120,5/9/2024,Transfer
286400,Non-Exempt,4104,18-8-1004,55094,5/23/2022,Transfer
