EE #,FLSA Category,PR Dept,Reason,Craft Class Code,Project Code,Promotion Date
302461,Non-Exempt,4104,Promotion,18-5-A534,55107.0,2023-07-17
302470,Non-Exempt,4104,Promotion,18-77-703,55143.0,2024-03-11
295197,Non-Exempt,4104,Promotion,18-5-A521,55150.0,2022-06-13
282581,Exempt,4104,Promotion,18-2-S264,55113.0,2023-05-15
282581,Exempt,4104,Promotion,18-2-S264,55113.0,2024-07-08
276100,Non-Exempt,4104,Promotion,18-41-1002,55123.0,2023-05-29
306919,Exempt,4104,Promotion,18-4-S444,,2023-08-07
306919,Exempt,4104,Promotion,18-4-S444,,2024-08-12
291716,Non-Exempt,4104,Promotion,18-2-3230,55087.0,2022-02-21
291716,Non-Exempt,4104,Promotion,18-2-3230,55087.0,2022-07-18
291013,Exempt,4104,Promotion,18-2-S263,55086.0,2023-05-15
291013,Exempt,4104,Promotion,18-2-S263,55086.0,2024-04-29
291013,Exempt,4104,Promotion,18-2-S263,55086.0,2024-04-29
291013,Exempt,4104,Promotion,18-2-S263,55086.0,2024-09-23
291013,Non-Exempt,4104,Promotion,18-2-S263,55086.0,2021-11-08
291013,Non-Exempt,4104,Promotion,18-2-S263,55086.0,2022-05-31
292361,Non-Exempt,4104,Promotion,18-2-3230,55138.0,2022-05-23
292361,Non-Exempt,4104,Promotion,18-2-3230,55138.0,2023-03-27
292361,Non-Exempt,4104,Promotion,18-2-3230,55138.0,2023-07-17
292361,Non-Exempt,4104,Promotion,18-2-3230,55138.0,2023-07-31
273914,Exempt,4104,Promotion,18-4-S444,,2022-05-02
284556,Non-Exempt,4104,Promotion,18-2-3110,55087.0,2024-03-25
284556,Non-Exempt,4104,Promotion,18-2-3110,55087.0,2024-10-14
302466,Non-Exempt,4104,Promotion,18-5-A522,55126.0,2023-01-23
302466,Non-Exempt,4104,Promotion,18-5-A522,55126.0,2023-03-06
275104,Non-Exempt,4104,Promotion,18-8-1004,55076.0,2022-12-05
314473,Non-Exempt,4104,Promotion,18-41-1003,55094.0,2023-11-20
305530,Non-Exempt,4104,Promotion,18-297-410,55105.0,2023-07-17
288723,Exempt,4104,Promotion,18-4-S429,55075.0,2022-03-15
300862,Exempt,4104,Promotion,18-4-S429,55093.0,2023-06-19
259322,Exempt,4104,Promotion,18-2-S271,55105.0,2024-10-21
293457,Exempt,4104,Promotion,18-4-S413,,2023-07-10
305508,Non-Exempt,4104,Promotion,18-30-1002,55091.0,2024-12-16
284682,Non-Exempt,4104,Promotion,18-2-3080,55100.0,2021-11-15
281876,Exempt,4104,Promotion,18-1-S190,,2023-01-23
281876,Exempt,4104,Promotion,18-1-S190,,2024-10-21
300402,Non-Exempt,4104,Promotion,18-2-3030,55105.0,2024-07-22
296176,Non-Exempt,4104,Promotion,18-1-S189,55143.0,2023-04-24
296176,Non-Exempt,4104,Promotion,18-1-S189,55143.0,2023-09-18
296184,Non-Exempt,4104,Promotion,18-5-5010,55143.0,2023-04-24
320074,Non-Exempt,4104,Promotion,18-745-800,55117.0,2024-04-22
320074,Non-Exempt,4104,Promotion,18-745-800,55117.0,2024-07-01
307209,Non-Exempt,4104,Promotion,18-41-1002,55081.0,2023-10-02
295098,Non-Exempt,4104,Promotion,18-2-3070,55105.0,2024-03-11
293807,Exempt,4104,Promotion,18-1-S189,55102.0,2023-10-16
296119,Exempt,4104,Promotion,18-2-3210,55143.0,2023-05-08
276234,Exempt,4105,Promotion,18-1-S189,55091.0,2022-04-25
307724,Non-Exempt,4105,Promotion,18-5-5020,55123.0,2024-01-22
307724,Non-Exempt,4105,Promotion,18-5-5020,55123.0,2024-07-08
284515,Exempt,4105,Promotion,18-1-S119,,2024-05-06
284204,Exempt,4105,Promotion,18-5-S503,55717.0,2023-01-02
234575,Exempt,4105,Promotion,18-1-S189,55076.0,2022-05-02
301504,Exempt,4105,Promotion,18-5-5020,55138.0,2024-04-01
308139,Non-Exempt,4105,Promotion,18-5-5030,55093.0,2024-01-29
288832,Exempt,4105,Promotion,18-1-S119,,2023-10-23
288832,Exempt,4105,Promotion,18-1-S119,,2024-06-03
293806,Exempt,4105,Promotion,18-5-5020,55113.0,2023-05-22
286581,Exempt,4105,Promotion,18-1-S189,55126.0,2024-04-29
320099,Exempt,4105,Promotion,18-1-S189,55122.0,2024-06-03
318950,Exempt,4105,Promotion,18-1-S189,55117.0,2024-08-19
296176,Exempt,4105,Promotion,18-1-S189,55143.0,2024-02-19
274510,Exempt,4106,Promotion,18-2-S212,,2021-08-16
299980,Exempt,4106,Promotion,18-5-S528,,2023-11-20
274501,Non-Exempt,4106,Promotion,18-5-S527,55076.0,2021-06-07
291690,Exempt,4106,Promotion,18-4-A426,55113.0,2023-01-16
305613,Non-Exempt,4106,Promotion,18-2-3110,55094.0,2024-05-06
235488,Exempt,4106,Promotion,18-1-S185,55076.0,2023-10-23
317328,Exempt,4106,Promotion,18-5-S528,,2024-09-16
293297,Exempt,4106,Promotion,18-4-S208,,2024-05-20
301125,Non-Exempt,4106,Promotion,18-4-A426,55123.0,2023-04-17
303120,Exempt,4106,Promotion,18-1-S185,,2025-01-27
292020,Exempt,4106,Promotion,18-4-S208,,2022-08-08
283142,Exempt,4106,Promotion,18-2-S212,,2022-04-18
300553,Non-Exempt,4106,Promotion,18-4-A426,55120.0,2024-04-01
258674,Non-Exempt,4106,Promotion,18-4-A426,55143.0,2024-04-22
258674,Non-Exempt,4106,Promotion,18-4-A426,55143.0,2025-02-24
304646,Non-Exempt,4106,Promotion,18-4-A426,55137.0,2024-04-22
288071,Exempt,4106,Promotion,18-1-S185,,2023-12-11
290183,Exempt,4106,Promotion,18-1-S185,,2025-01-27
280456,Exempt,4106,Promotion,18-1-S184,55076.0,2023-05-15
275447,Non-Exempt,4106,Promotion,18-5-S527,55075.0,2021-05-31
291485,Exempt,4106,Promotion,18-5-S526,,2023-10-23
291485,Exempt,4106,Promotion,18-5-S526,,2023-10-23
293420,Exempt,4106,Promotion,18-4-S208,,2024-05-27
289148,Non-Exempt,4106,Promotion,18-2-3070,55087.0,2022-09-05
275904,Exempt,4106,Promotion,18-5-S528,55076.0,2022-07-11
299895,Exempt,4106,Promotion,18-2-S271,55138.0,2023-11-06
315540,Exempt,4106,Promotion,18-5-S527,,2024-09-30
311125,Exempt,4106,Promotion,18-5-S528,,2024-02-26
315451,Exempt,4106,Promotion,18-4-S210,,2025-02-24
273463,Exempt,4106,Promotion,18-1-S109,55073.0,2023-05-22
304149,Exempt,4106,Promotion,18-4-S208,,2023-07-24
273705,Exempt,4106,Promotion,18-1-S185,55075.0,2023-05-08
293103,Exempt,4106,Promotion,18-1-S184,,2023-05-29
293103,Exempt,4106,Promotion,18-1-S184,,2025-02-24
298823,Exempt,4106,Promotion,18-5-S527,,2025-02-24
307977,Non-Exempt,4106,Promotion,18-40-1002,55091.0,2023-09-04
307977,Non-Exempt,4106,Promotion,18-40-1002,55091.0,2024-01-08
307977,Non-Exempt,4106,Promotion,18-40-1002,55091.0,2024-01-08
302461,Non-Exempt,4106,Promotion,18-5-A534,55107.0,2023-10-02
298903,Exempt,4107,Promotion,18-4-S456,,2023-02-13
300870,Exempt,4107,Promotion,18-4-S450,,2024-02-05
316663,Exempt,4107,Promotion,18-4-S445,,2024-09-23
294392,Exempt,4107,Promotion,18-1-S060,,2024-06-10
308153,Exempt,4107,Promotion,18-1-S060,,2024-05-06
200025,Exempt,4107,Promotion,18-1-S060,,2023-04-17
273975,Exempt,4107,Promotion,18-4-S450,,2023-05-08
273975,Exempt,4107,Promotion,18-4-S450,,2024-06-10
300931,Exempt,4107,Promotion,18-4-S444,,2024-03-11
281088,Exempt,4107,Promotion,18-4-S445,,2022-09-26
281088,Exempt,4107,Promotion,18-4-S445,,2024-06-10
282057,Exempt,4107,Promotion,18-1-S060,,2022-07-04
282057,Exempt,4107,Promotion,18-1-S060,,2023-08-14
304354,Exempt,4107,Promotion,18-4-S445,,2023-11-20
289882,Exempt,4107,Promotion,18-4-S450,,2022-08-01
308478,Exempt,4107,Promotion,18-4-S445,,2024-06-10
247335,Exempt,4107,Promotion,18-1-S060,,2022-05-09
247335,Exempt,4107,Promotion,18-1-S060,,2023-02-27
247335,Exempt,4107,Promotion,18-1-S060,,2025-01-27
275680,Exempt,4107,Promotion,18-4-S450,,2022-08-01
275680,Exempt,4107,Promotion,18-4-S450,,2023-08-14
275680,Exempt,4107,Promotion,18-4-S450,,2024-06-10
296221,Exempt,4107,Promotion,18-4-S456,,2024-06-10
301082,Exempt,4107,Promotion,18-4-S450,,2023-11-13
279951,Exempt,4107,Promotion,18-4-S450,5507702.0,2022-08-01
291053,Exempt,4107,Promotion,18-4-S457,,2024-09-23
302923,Exempt,4107,Promotion,18-5-S509,,2024-09-23
287662,Exempt,4107,Promotion,18-4-S406,55101.0,2022-07-25
275123,Exempt,4107,Promotion,18-1-S060,,2023-03-13
292956,Exempt,4107,Promotion,18-4-S442,,2024-06-10
276562,Exempt,4107,Promotion,18-1-S194,55102.0,2024-06-10
275098,Exempt,4107,Promotion,18-1-S060,55076.0,2021-05-31
275098,Exempt,4107,Promotion,18-1-S060,55076.0,2023-02-27
300995,Exempt,4107,Promotion,18-4-S450,,2023-02-13
280661,Exempt,4107,Promotion,18-4-S445,55075.0,2022-07-25
291520,Exempt,4108,Promotion,18-1-S133,,2022-05-09
272925,Exempt,4108,Promotion,18-4-S403,,2024-05-06
302164,Exempt,4108,Promotion,18-2-S216,,2023-11-13
302164,Exempt,4108,Promotion,18-2-S216,,2024-10-21
274634,Exempt,4108,Promotion,18-1-S147,,2023-01-02
274634,Exempt,4108,Promotion,18-1-S147,,2023-05-15
239708,Exempt,4108,Promotion,18-1-S145,,2021-09-06
239708,Exempt,4108,Promotion,18-1-S145,,2022-05-09
289297,Exempt,4108,Promotion,18-1-S310,,2024-12-31
300268,Exempt,4108,Promotion,18-4-S405,,2023-04-17
307282,Exempt,4108,Promotion,18-4-S403,,2024-09-02
314457,Exempt,4108,Promotion,18-1-S300,,2024-03-25
280000,Exempt,4108,Promotion,18-4-S403,,2022-07-11
280000,Exempt,4108,Promotion,18-4-S403,,2024-09-02
280010,Exempt,4108,Promotion,18-4-S403,,2022-07-11
280010,Exempt,4108,Promotion,18-4-S403,,2024-09-02
281750,Exempt,4108,Promotion,18-1-S192,,2023-11-13
281750,Exempt,4108,Promotion,18-1-S192,,2024-08-05
180359,Exempt,4108,Promotion,18-1-S147,,2024-03-25
298822,Exempt,4108,Promotion,18-4-S403,,2023-04-17
289449,Exempt,4108,Promotion,18-4-S404,,2023-04-17
311556,Exempt,4109,Promotion,18-1-S197,,2023-08-14
292588,Exempt,4109,Promotion,18-4-S208,,2024-11-18
289548,Exempt,4109,Promotion,18-2-S216,,2023-02-27
291187,Exempt,4109,Promotion,18-1-S052,,2023-06-26
303087,Exempt,4109,Promotion,18-4-S208,55123.0,2025-01-06
303087,Non-Exempt,4109,Promotion,18-4-S208,55123.0,2023-11-20
316017,Exempt,4109,Promotion,18-4-S208,,2024-08-26
289394,Exempt,4109,Promotion,18-1-S187,,2022-07-11
259041,Exempt,4109,Promotion,18-1-S187,55156.0,2024-01-08
259041,Exempt,4109,Promotion,18-1-S187,55156.0,2025-01-20
317924,Exempt,4109,Promotion,18-4-S208,55150.0,2025-02-03
275222,Exempt,4109,Promotion,18-59-S570,,2021-07-19
288537,Exempt,4109,Promotion,18-1-S052,,2022-03-21
317504,Exempt,4109,Promotion,18-1-S197,,2024-11-04
302316,Non-Exempt,4109,Promotion,18-1-S171,,2023-04-17
304595,Exempt,4109,Promotion,18-2-S216,,2024-08-26
304595,Exempt,4109,Promotion,18-2-S216,,2024-12-09
317709,Exempt,4109,Promotion,18-4-S208,55126.0,2025-01-06
274624,Exempt,4109,Promotion,18-2-S216,,2021-07-19
317899,Exempt,4109,Promotion,18-4-S208,55138.0,2024-11-04
295333,Exempt,4109,Promotion,18-1-S187,55089.0,2023-11-13
308066,Non-Exempt,4109,Promotion,18-5-5050,55105.0,2024-09-30
308058,Non-Exempt,4109,Promotion,18-5-5050,55109.0,2024-09-30
273137,Exempt,4109,Promotion,18-2-S213,,2022-07-18
273137,Exempt,4109,Promotion,18-2-S213,,2023-07-10
219909,Exempt,4109,Promotion,18-1-S186,,2023-01-09
281605,Exempt,4110,Promotion,18-4-S406,,2022-04-18
281605,Exempt,4110,Promotion,18-4-S406,,2023-07-10
292952,Exempt,4110,Promotion,18-5-S523,,2023-02-20
302600,Non-Exempt,4110,Promotion,18-6-A628,,2023-10-23
287662,Exempt,4110,Promotion,18-4-S406,55101.0,2024-02-19
289969,Non-Exempt,4110,Promotion,18-6-A624,,2023-08-28
291895,Exempt,4110,Promotion,18-1-S123,,2023-09-25
292541,Exempt,4110,Promotion,18-4-S408,,2022-08-15
290182,Exempt,4110,Promotion,18-1-S123,,2023-07-24
293427,Exempt,4110,Promotion,18-5-S523,,2022-05-09
312816,Exempt,4110,Promotion,18-4-S408,,2025-02-24
291911,Exempt,4110,Promotion,18-4-S406,55109.0,2023-02-13
291911,Exempt,4110,Promotion,18-4-S406,55109.0,2024-01-29
299483,Non-Exempt,4110,Promotion,18-6-A624,,2023-10-16
300126,Exempt,4110,Promotion,18-4-S408,,2023-08-21
313702,Exempt,4110,Promotion,18-4-S407,,2024-03-11
300104,Exempt,4110,Promotion,18-4-S408,,2024-07-29
316393,Non-Exempt,4110,Promotion,18-4-A426,,2024-08-12
319337,Exempt,4110,Promotion,18-1-S183,,2024-09-16
298573,Exempt,4111,Promotion,18-4-S208,,2024-02-05
318068,Exempt,4112,Promotion,18-1-S151,,2024-12-16
287844,Exempt,4112,Promotion,18-5-S527,,2022-02-07
280383,Exempt,4112,Promotion,18-4-S441,,2022-05-02
318582,Non-Exempt,4112,Promotion,18-2-3220,55120.0,2024-05-27
313690,Exempt,4112,Promotion,18-1-S151,,2024-09-30
274398,Non-Exempt,4113,Promotion,18-77-703,55138.0,2022-09-12
296275,Non-Exempt,4113,Promotion,18-77-703,55138.0,2022-09-12
296273,Non-Exempt,4113,Promotion,18-77-102,55138.0,2022-09-12
292242,Non-Exempt,4113,Promotion,18-8-1005,55120.0,2023-02-06
292195,Exempt,4113,Promotion,18-2-S262,55120.0,2023-01-23
283212,Non-Exempt,4113,Promotion,18-77-102,55138.0,2023-01-09
292196,Exempt,4113,Promotion,18-2-S271,55120.0,2023-01-03
292074,Exempt,4113,Promotion,18-2-S231,55120.0,2023-01-16
296563,Non-Exempt,4113,Promotion,18-2-S271,55138.0,2023-01-09
292241,Non-Exempt,4113,Promotion,18-5-S507,55128.0,2023-02-13
292246,Non-Exempt,4113,Promotion,18-2-3100,55120.0,2023-02-13
296271,Non-Exempt,4113,Promotion,18-47-403,55138.0,2022-09-12
291702,Exempt,4113,Promotion,18-2-S225,55120.0,2022-03-07
275675,Exempt,4113,Promotion,18-2-S260,55117.0,2023-03-20
303991,Non-Exempt,4113,Promotion,18-8-1006,55309.0,2023-01-09
294082,Non-Exempt,4114,Promotion,18-6-A344,,2022-07-04
303788,Non-Exempt,4114,Promotion,18-4-S435,,2023-11-13
288657,Exempt,4115,Promotion,18-1-S169,,2022-04-11
288657,Exempt,4115,Promotion,18-1-S169,,2022-10-03
290182,Exempt,4116,Promotion,18-1-S123,,2024-08-12
316429,Exempt,4116,Promotion,18-4-S407,,2025-02-10
292507,Non-Exempt,4116,Promotion,18-6-A625,,2024-04-15
293457,Exempt,4116,Promotion,18-4-S413,,2024-09-30
299929,Non-Exempt,4117,Promotion,18-2-3180,,2022-11-07
299508,Non-Exempt,4120,Promotion,18-5-A504,,2023-02-13
298788,Non-Exempt,4120,Promotion,18-5-A504,,2023-01-30
292924,Non-Exempt,4120,Promotion,18-5-A504,55702.0,2022-09-12
304794,Exempt,4120,Promotion,18-4-S429,55723.0,2023-10-16
284108,Non-Exempt,4120,Promotion,18-5-A504,55085.0,2022-09-12
303914,Exempt,4121,Promotion,18-1-S187,,2024-12-16
317195,Exempt,4121,Promotion,18-2-S231,55723.0,2024-07-08
305394,Non-Exempt,4121,Promotion,18-4-A424,,2024-09-02
304408,Non-Exempt,4121,Promotion,18-5-A505,,2024-07-01
323597,Exempt,4122,Promotion,18-1-S190,,2025-01-13
315867,Exempt,4122,Promotion,18-1-S169,,2024-05-13
276562,Exempt,4124,Promotion,18-1-S194,55102.0,2025-02-10
296302,Exempt,4127,Promotion,18-2-S216,,2025-01-20
323641,Non-Exempt,4127,Promotion,18-6-A344,,2025-01-27
272775,Exempt,4140,Promotion,18-2-S232,55105.0,2021-06-14
284515,Exempt,4140,Promotion,18-1-S119,,2021-08-02
286860,Exempt,4140,Promotion,18-2-S231,55126.0,2021-09-06
248239,Exempt,4140,Promotion,18-2-S222,,2021-08-02
273835,Exempt,4140,Promotion,18-4-S428,55075.0,2021-09-06
282849,Exempt,4140,Promotion,18-2-S227,55105.0,2021-06-14
274635,Exempt,4140,Promotion,18-2-S231,55105.0,2021-09-06
246668,Exempt,4140,Promotion,18-4-S429,55076.0,2021-07-12
273846,Exempt,4140,Promotion,18-2-S269,55096.0,2021-06-14
275159,Exempt,4140,Promotion,18-4-S405,,2021-09-06
270658,Exempt,4140,Promotion,18-2-S268,55093.0,2021-07-26
259038,Exempt,4140,Promotion,18-2-S271,55812.0,2021-08-02
283805,Exempt,4140,Promotion,18-1-S189,55073.0,2021-04-26
286674,Exempt,4140,Promotion,18-2-S231,55096.0,2021-05-24
271208,Exempt,4140,Promotion,18-1-S171,55073.0,2021-09-06
279903,Non-Exempt,4145,Promotion,18-2-3110,55076.0,2021-05-03
284106,Non-Exempt,4145,Promotion,18-5-5030,55105.0,2021-08-02
282782,Non-Exempt,4145,Promotion,18-2-3210,55105.0,2021-08-30
287663,Non-Exempt,4145,Promotion,18-757-500,55074.0,2021-05-29
283402,Non-Exempt,4145,Promotion,18-2-3220,55091.0,2021-04-12
288025,Non-Exempt,4145,Promotion,18-40-1001,55075.0,2021-09-07
286481,Non-Exempt,4145,Promotion,18-74-703,55138.0,2021-09-20
282582,Non-Exempt,4145,Promotion,18-2-S268,55096.0,2021-09-07
284791,Exempt,4145,Promotion,18-757-502,55074.0,2021-06-01
286459,Non-Exempt,4145,Promotion,18-797-500,55105.0,2021-09-06
287667,Non-Exempt,4145,Promotion,18-757-502,55074.0,2021-05-27
284061,Non-Exempt,4145,Promotion,18-2-3230,55076.0,2021-07-19
284158,Non-Exempt,4145,Promotion,18-2-S268,55143.0,2021-09-07
286507,Non-Exempt,4145,Promotion,18-40-1001,55076.0,2021-05-17
284399,Non-Exempt,4145,Promotion,18-74-702,55138.0,2021-09-07
286521,Non-Exempt,4145,Promotion,18-757-500,55074.0,2021-05-20
284296,Non-Exempt,4145,Promotion,18-2-S268,55086.0,2021-09-20
282753,Non-Exempt,4145,Promotion,18-757-502,55074.0,2021-04-08
248136,Non-Exempt,4145,Promotion,18-5-5140,55808.0,2021-08-02
282537,Non-Exempt,4145,Promotion,18-8-1006,55085.0,2021-06-01
284287,Non-Exempt,4145,Promotion,18-74-702,55143.0,2021-09-07
283694,Non-Exempt,4145,Promotion,18-47-601,55113.0,2021-08-30
282239,Exempt,4145,Promotion,18-2-S260,55085.0,2021-05-10
285969,Non-Exempt,4145,Promotion,18-2-3070,55091.0,2021-09-07
285969,Non-Exempt,4145,Promotion,18-2-3070,55091.0,2021-09-27
285981,Non-Exempt,4145,Promotion,18-77-701,55138.0,2021-08-02
281112,Non-Exempt,4145,Promotion,18-2-S265,55113.0,2021-08-02
286528,Non-Exempt,4145,Promotion,18-757-500,55074.0,2021-05-19
287668,Non-Exempt,4145,Promotion,18-757-500,55074.0,2021-05-27
258659,Non-Exempt,4145,Promotion,18-2-S271,55094.0,2021-09-06
284574,Non-Exempt,4145,Promotion,18-8-1006,55071.0,2021-05-10
279939,Non-Exempt,4145,Promotion,18-757-500,55074.0,2021-05-19
243321,Non-Exempt,4145,Promotion,18-2-S228,55106.0,2021-06-14
281688,Non-Exempt,4145,Promotion,18-5-5010,55117.0,2021-08-23
286426,Non-Exempt,4145,Promotion,18-757-500,55074.0,2021-05-19
287758,Non-Exempt,4145,Promotion,18-757-502,55074.0,2021-07-26
284018,Non-Exempt,4145,Promotion,18-2-S268,55094.0,2021-09-06
288968,Non-Exempt,4145,Promotion,18-757-500,55074.0,2021-08-02
283601,Non-Exempt,4145,Promotion,18-396-601,55702.0,2021-08-30
287657,Non-Exempt,4145,Promotion,18-757-500,55074.0,2021-05-27
284809,Non-Exempt,4145,Promotion,18-2-S268,55094.0,2021-09-06
284068,Non-Exempt,4145,Promotion,18-74-703,55138.0,2021-09-20
275946,Non-Exempt,4145,Promotion,18-2-3060,55100.0,2021-08-02
288032,Non-Exempt,4145,Promotion,18-757-500,55074.0,2021-07-19
284036,Non-Exempt,4145,Promotion,18-41-1003,55100.0,2021-09-06
248135,Non-Exempt,4145,Promotion,18-4-A426,55091.0,2021-07-26
275751,Non-Exempt,4145,Promotion,18-2-3080,55105.0,2021-09-20
210636,Non-Exempt,4145,Promotion,18-8-1004,55076.0,2021-07-26
275675,Non-Exempt,4145,Promotion,18-2-S260,55117.0,2021-07-07
282452,Non-Exempt,4145,Promotion,18-2-S268,55137.0,2021-07-19
287670,Non-Exempt,4145,Promotion,18-757-500,55074.0,2021-05-27
289057,Non-Exempt,4145,Promotion,18-2-3040,55085.0,2021-09-13
284682,Non-Exempt,4145,Promotion,18-2-3080,55100.0,2021-04-26
318956,Non-Exempt,4220,Promotion,18-62-1002,55308.0,2024-05-06
242067,Non-Exempt,4220,Promotion,18-62-1001,,2024-02-28
247938,Non-Exempt,4220,Promotion,18-5-A522,,2024-05-06
281579,Non-Exempt,4220,Promotion,18-62-1002,,2024-04-15
300353,Non-Exempt,4220,Promotion,18-62-1003,55089.0,2024-04-15
305161,Non-Exempt,4220,Promotion,18-62-1003,55086.0,2024-04-15
282231,Non-Exempt,4220,Promotion,18-62-1003,,2024-04-15
276768,Non-Exempt,8081,Promotion,18-62-1002,,2022-10-24
302026,Non-Exempt,8081,Promotion,18-62-1002,55087.0,2023-08-28
281579,Non-Exempt,8081,Promotion,18-62-1002,,2022-02-14
284135,Exempt,8081,Promotion,18-5-S521,,2022-09-12
300353,Non-Exempt,8081,Promotion,18-62-1003,55089.0,2023-08-28
305161,Non-Exempt,8081,Promotion,18-62-1003,55086.0,2023-08-28
282231,Non-Exempt,8081,Promotion,18-62-1003,,2022-10-24
