EE #,FLSA Category,PR Dept,Craft Class Code,Project Code,RehireDate,Reason
246569,Non-Exempt,4104,18-47-500,55113.0,07/18/2024,Rehire
314537,Non-Exempt,4104,18-41-1003,55105.0,02/27/2024,Rehire
322305,Non-Exempt,4104,18-745-100,55117.0,10/23/2024,Rehire
286549,Non-Exempt,4104,18-41-1001,55093.0,01/19/2023,Rehire
286549,Non-Exempt,4104,18-41-1001,55093.0,02/14/2024,Rehire
283688,Non-Exempt,4104,18-40-1001,55076.0,12/09/2021,Rehire
296271,Non-Exempt,4104,18-47-403,55138.0,04/11/2023,Rehire
296271,Non-Exempt,4104,18-47-403,55138.0,01/08/2025,Rehire
290002,Non-Exempt,4104,18-64-1003,55076.0,05/04/2022,Rehire
296183,Non-Exempt,4104,18-41-1001,55097.0,07/25/2023,Rehire
296183,Non-Exempt,4104,18-41-1001,55097.0,02/20/2024,Rehire
291883,Non-Exempt,4104,18-197-400,55107.0,03/19/2024,Rehire
291883,Non-Exempt,4104,18-197-400,55107.0,05/07/2024,Rehire
306450,Non-Exempt,4104,18-41-1002,55085.0,08/29/2023,Rehire
275137,Non-Exempt,4104,18-5-5010,55143.0,07/27/2022,Rehire
276174,Non-Exempt,4104,18-47-400,55109.0,12/08/2021,Rehire
276174,Non-Exempt,4104,18-47-400,55109.0,09/19/2023,Rehire
273006,Non-Exempt,4104,18-77-703,55137.0,07/03/2024,Rehire
272919,Non-Exempt,4104,18-77-402,55137.0,11/18/2024,Rehire
286152,Non-Exempt,4104,18-5-5020,55138.0,02/12/2025,Rehire
312902,Non-Exempt,4104,18-5-5050,55091.0,02/19/2024,Rehire
304752,Non-Exempt,4104,18-8-1005,55091.0,04/30/2024,Rehire
312968,Non-Exempt,4104,18-745-500,55117.0,10/09/2024,Rehire
318239,Non-Exempt,4104,18-745-500,55117.0,04/04/2024,Rehire
318239,Non-Exempt,4104,18-745-500,55117.0,10/21/2024,Rehire
313122,Non-Exempt,4104,18-41-1003,55100.0,11/21/2023,Rehire
313122,Non-Exempt,4104,18-41-1003,55100.0,02/29/2024,Rehire
283770,Non-Exempt,4104,18-8-1005,55096.0,07/15/2024,Rehire
305060,Non-Exempt,4104,18-8-1004,55094.0,12/05/2023,Rehire
276307,Non-Exempt,4104,18-8-1006,55123.0,03/05/2024,Rehire
276307,Non-Exempt,4104,18-8-1006,55123.0,01/22/2025,Rehire
319012,Non-Exempt,4104,18-74-101,55113.0,04/23/2024,Rehire
306877,Non-Exempt,4104,18-2-3220,55091.0,10/07/2024,Rehire
322873,Non-Exempt,4104,18-41-1003,55100.0,09/26/2024,Rehire
307399,Non-Exempt,4104,18-199-101,55117.0,02/21/2024,Rehire
318099,Non-Exempt,4104,18-40-1001,55123.0,02/05/2025,Rehire
306897,Non-Exempt,4104,18-40-1002,55085.0,05/16/2023,Rehire
318564,Non-Exempt,4104,18-47-101,55138.0,02/03/2025,Rehire
322867,Non-Exempt,4104,18-41-1003,55100.0,09/26/2024,Rehire
286500,Non-Exempt,4104,18-41-1003,55094.0,09/06/2022,Rehire
307696,Non-Exempt,4104,18-40-1002,55087.0,11/28/2023,Rehire
316949,Non-Exempt,4104,18-8-1004,55091.0,06/06/2024,Rehire
309313,Non-Exempt,4104,18-41-1001,55089.0,08/29/2023,Rehire
309314,Non-Exempt,4104,18-41-1001,55089.0,08/29/2023,Rehire
275132,Non-Exempt,4104,18-74-703,55138.0,02/03/2025,Rehire
305611,Non-Exempt,4104,18-5-5090,55113.0,07/19/2023,Rehire
305611,Non-Exempt,4104,18-5-5090,55113.0,06/18/2024,Rehire
307532,Non-Exempt,4104,18-199-501,55117.0,07/23/2024,Rehire
307515,Non-Exempt,4104,18-199-501,55117.0,07/23/2024,Rehire
319793,Non-Exempt,4104,18-47-102,55138.0,02/03/2025,Rehire
259211,Non-Exempt,4104,18-8-1006,55086.0,02/20/2024,Rehire
284687,Non-Exempt,4104,18-40-1001,55310.0,08/30/2023,Rehire
307803,Non-Exempt,4104,18-40-1001,55097.0,03/12/2024,Rehire
272702,Non-Exempt,4104,18-77-501,55113.0,09/24/2024,Rehire
322273,Non-Exempt,4104,18-40-1002,55100.0,09/24/2024,Rehire
303759,Non-Exempt,4104,18-40-1002,55103.0,06/27/2023,Rehire
319345,Non-Exempt,4104,18-745-500,55117.0,06/04/2024,Rehire
304247,Non-Exempt,4104,18-77-601,55113.0,10/17/2023,Rehire
306878,Non-Exempt,4104,18-41-1002,55091.0,10/02/2024,Rehire
309265,Non-Exempt,4104,18-41-1002,55094.0,11/27/2023,Rehire
295157,Non-Exempt,4104,18-41-1001,55076.0,08/03/2023,Rehire
275968,Non-Exempt,4104,18-30-1002,55085.0,05/23/2023,Rehire
283697,Non-Exempt,4104,18-30-1000,55085.0,11/03/2022,Rehire
280158,Non-Exempt,4104,18-47-103,55143.0,12/26/2022,Rehire
280158,Non-Exempt,4104,18-47-103,55143.0,06/18/2024,Rehire
280158,Non-Exempt,4104,18-47-103,55143.0,01/14/2025,Rehire
306229,Non-Exempt,4104,18-30-1002,55094.0,05/07/2024,Rehire
308066,Non-Exempt,4104,18-5-5050,55105.0,06/24/2024,Rehire
281322,Non-Exempt,4104,18-757-522,55074.0,04/15/2022,Rehire
271407,Non-Exempt,4104,18-74-601,55113.0,08/16/2022,Rehire
300881,Non-Exempt,4104,18-41-1002,55076.0,07/20/2023,Rehire
313409,Non-Exempt,4104,18-745-500,55117.0,08/27/2024,Rehire
322337,Non-Exempt,4104,18-74-101,55113.0,11/06/2024,Rehire
313767,Non-Exempt,4104,18-745-500,55117.0,10/19/2023,Rehire
313767,Non-Exempt,4104,18-745-500,55117.0,06/13/2024,Rehire
313767,Non-Exempt,4104,18-745-500,55117.0,10/21/2024,Rehire
313767,Non-Exempt,4104,18-745-500,55117.0,11/25/2024,Rehire
289538,Non-Exempt,4104,18-30-1003,55100.0,06/06/2024,Rehire
308985,Non-Exempt,4104,18-41-1003,55091.0,01/30/2024,Rehire
323461,Non-Exempt,4104,18-197-400,55105.0,10/17/2024,Rehire
318420,Non-Exempt,4104,18-41-1002,55313.0,02/17/2025,Rehire
285326,Non-Exempt,4104,18-8-1004,55094.0,06/29/2022,Rehire
303760,Non-Exempt,4104,18-8-1006,55126.0,06/20/2024,Rehire
305621,Non-Exempt,4104,18-5-5010,55137.0,10/28/2024,Rehire
285520,Non-Exempt,4104,18-47-600,55113.0,01/04/2022,Rehire
285518,Non-Exempt,4104,18-41-1003,55090.0,10/27/2022,Rehire
286679,Non-Exempt,4104,18-197-600,55105.0,11/14/2022,Rehire
317458,Non-Exempt,4104,18-47-101,55113.0,10/31/2024,Rehire
304027,Non-Exempt,4104,18-197-400,55105.0,01/18/2024,Rehire
243550,Non-Exempt,4104,18-197-400,55105.0,09/21/2022,Rehire
243550,Non-Exempt,4104,18-197-400,55105.0,04/25/2023,Rehire
301094,Non-Exempt,4104,18-40-1002,55076.0,03/22/2023,Rehire
291899,Non-Exempt,4104,18-8-1006,55094.0,11/03/2022,Rehire
291899,Non-Exempt,4104,18-8-1006,55094.0,02/15/2024,Rehire
286284,Non-Exempt,4104,18-40-1001,55087.0,10/25/2021,Rehire
286284,Non-Exempt,4104,18-40-1001,55087.0,08/27/2024,Rehire
314442,Non-Exempt,4104,18-40-1002,55094.0,03/06/2024,Rehire
279856,Non-Exempt,4104,18-40-1002,55076.0,12/19/2022,Rehire
310426,Non-Exempt,4104,18-41-1002,55096.0,06/26/2024,Rehire
321063,Non-Exempt,4104,18-41-1002,55091.0,07/31/2024,Rehire
313770,Non-Exempt,4104,18-745-600,55117.0,09/18/2024,Rehire
259223,Exempt,4104,18-1-S187,55105.0,11/04/2024,Rehire
307493,Non-Exempt,4104,18-47-102,55143.0,01/16/2024,Rehire
313905,Non-Exempt,4104,18-41-1003,55094.0,04/23/2024,Rehire
311155,Non-Exempt,4104,18-47-102,55143.0,02/22/2024,Rehire
308058,Non-Exempt,4104,18-5-5050,55109.0,06/24/2024,Rehire
308083,Non-Exempt,4104,18-40-1002,55093.0,07/11/2023,Rehire
248482,Non-Exempt,4104,18-8-1005,55101.0,07/25/2023,Rehire
248482,Non-Exempt,4104,18-8-1005,55101.0,06/24/2024,Rehire
304111,Non-Exempt,4104,18-74-400,55109.0,11/11/2024,Rehire
301175,Non-Exempt,4104,18-77-501,55113.0,10/10/2023,Rehire
303408,Non-Exempt,4104,18-41-1001,55085.0,09/19/2023,Rehire
313412,Non-Exempt,4104,18-745-500,55117.0,10/19/2023,Rehire
313412,Non-Exempt,4104,18-745-500,55117.0,08/27/2024,Rehire
291688,Non-Exempt,4104,18-74-703,55126.0,04/30/2024,Rehire
116402,Non-Exempt,4104,18-8-1004,55090.0,12/13/2022,Rehire
290313,Non-Exempt,4104,18-297-400,55105.0,02/14/2022,Rehire
290313,Non-Exempt,4104,18-297-400,55105.0,09/11/2024,Rehire
291558,Non-Exempt,4104,18-30-1002,55094.0,11/15/2022,Rehire
284295,Non-Exempt,4104,18-797-600,55105.0,03/29/2022,Rehire
291557,Non-Exempt,4104,18-797-500,55105.0,06/13/2024,Rehire
271003,Non-Exempt,4104,18-4-S429,55105.0,01/26/2023,Rehire
289577,Non-Exempt,4104,18-297-400,55105.0,03/10/2022,Rehire
289577,Non-Exempt,4104,18-297-400,55105.0,03/05/2024,Rehire
289577,Non-Exempt,4104,18-297-400,55105.0,09/11/2024,Rehire
303969,Non-Exempt,4104,18-40-1001,55087.0,02/01/2024,Rehire
285484,Non-Exempt,4104,18-77-703,55091.0,02/17/2022,Rehire
285484,Non-Exempt,4104,18-77-703,55091.0,07/06/2023,Rehire
291597,Non-Exempt,4104,18-40-1002,55085.0,03/16/2023,Rehire
310560,Non-Exempt,4104,18-74-101,55109.0,01/16/2024,Rehire
311215,Non-Exempt,4104,18-41-1001,55086.0,02/08/2024,Rehire
291154,Non-Exempt,4104,18-41-1002,55079.0,03/16/2022,Rehire
307634,Non-Exempt,4104,18-77-405,55143.0,11/29/2023,Rehire
303679,Non-Exempt,4104,18-47-401,55143.0,05/14/2024,Rehire
307304,Non-Exempt,4104,18-8-1006,55086.0,02/08/2024,Rehire
282674,Non-Exempt,4104,18-40-1001,55796.0,03/14/2024,Rehire
282674,Non-Exempt,4104,18-40-1001,55796.0,01/20/2025,Rehire
306704,Non-Exempt,4104,18-47-400,55109.0,09/05/2024,Rehire
282589,Non-Exempt,4104,18-757-502,55074.0,03/31/2022,Rehire
298946,Non-Exempt,4104,18-40-1002,55075.0,10/05/2021,Rehire
295097,Non-Exempt,4104,18-77-400,55113.0,02/20/2025,Rehire
317928,Non-Exempt,4104,18-47-101,55138.0,09/17/2024,Rehire
306738,Non-Exempt,4104,18-295-404,55109.0,07/09/2024,Rehire
306738,Non-Exempt,4104,18-295-404,55109.0,08/23/2024,Rehire
318314,Non-Exempt,4104,18-41-1002,55313.0,02/17/2025,Rehire
318782,Non-Exempt,4104,18-196-500,55313.0,02/17/2025,Rehire
296064,Non-Exempt,4104,18-8-1005,55094.0,09/03/2024,Rehire
301166,Non-Exempt,4104,18-77-702,55143.0,02/17/2025,Rehire
307283,Exempt,4104,18-4-S429,55102.0,10/21/2024,Rehire
283589,Non-Exempt,4104,18-47-600,55109.0,09/14/2022,Rehire
283589,Non-Exempt,4104,18-47-600,55109.0,03/09/2023,Rehire
283589,Non-Exempt,4104,18-47-600,55109.0,02/20/2024,Rehire
291353,Non-Exempt,4104,18-197-600,55105.0,01/17/2023,Rehire
311532,Non-Exempt,4104,18-30-1000,55311.0,07/01/2024,Rehire
304230,Non-Exempt,4104,18-40-1001,55094.0,02/06/2024,Rehire
310279,Non-Exempt,4104,18-41-1003,55094.0,03/12/2024,Rehire
318738,Non-Exempt,4104,18-30-1003,55123.0,01/22/2025,Rehire
285645,Non-Exempt,4104,18-40-1002,55087.0,10/13/2022,Rehire
320979,Non-Exempt,4104,18-5-5050,55143.0,02/19/2025,Rehire
286301,Non-Exempt,4104,18-41-1002,55702.0,01/20/2025,Rehire
298944,Non-Exempt,4104,18-47-600,55113.0,03/07/2023,Rehire
295755,Non-Exempt,4104,18-2-3080,55091.0,02/10/2025,Rehire
291788,Non-Exempt,4104,18-41-1003,55075.0,09/14/2022,Rehire
323931,Non-Exempt,4104,18-77-401,55143.0,01/08/2025,Rehire
316916,Non-Exempt,4104,18-745-500,55117.0,04/04/2024,Rehire
316916,Non-Exempt,4104,18-745-500,55117.0,10/21/2024,Rehire
295553,Non-Exempt,4104,18-40-1001,55093.0,02/21/2023,Rehire
293806,Non-Exempt,4104,18-5-5020,55113.0,04/11/2023,Rehire
293806,Non-Exempt,4104,18-5-5020,55113.0,06/05/2024,Rehire
305889,Non-Exempt,4104,18-64-1003,55094.0,09/04/2024,Rehire
300532,Non-Exempt,4104,18-197-400,55123.0,06/04/2024,Rehire
291350,Non-Exempt,4104,18-297-110,55105.0,01/17/2023,Rehire
258677,Non-Exempt,4104,18-8-1006,55094.0,11/17/2021,Rehire
275752,Non-Exempt,4104,18-30-1002,55087.0,01/11/2023,Rehire
276211,Non-Exempt,4104,18-74-400,55109.0,03/10/2022,Rehire
288859,Non-Exempt,4104,18-757-522,55074.0,03/31/2022,Rehire
304607,Non-Exempt,4104,18-8-1004,55123.0,04/16/2024,Rehire
304607,Non-Exempt,4104,18-8-1004,55123.0,12/09/2024,Rehire
313581,Non-Exempt,4104,18-77-402,55808.0,03/21/2024,Rehire
313581,Non-Exempt,4104,18-77-402,55808.0,02/26/2025,Rehire
322221,Non-Exempt,4104,18-8-1004,55123.0,01/08/2025,Rehire
312161,Non-Exempt,4104,18-41-1003,55123.0,01/20/2025,Rehire
304967,Non-Exempt,4104,18-8-1005,55122.0,05/21/2024,Rehire
284440,Non-Exempt,4104,18-41-1003,55090.0,01/10/2023,Rehire
280421,Non-Exempt,4104,18-757-508,55074.0,03/31/2022,Rehire
312780,Non-Exempt,4104,18-30-1001,55086.0,08/06/2024,Rehire
307353,Non-Exempt,4104,18-47-400,55113.0,06/04/2024,Rehire
307353,Non-Exempt,4104,18-47-400,55113.0,02/26/2025,Rehire
286330,Non-Exempt,4104,18-8-1006,55097.0,04/25/2023,Rehire
313037,Non-Exempt,4104,18-41-1002,55094.0,02/27/2024,Rehire
300632,Non-Exempt,4104,18-47-400,55109.0,02/20/2024,Rehire
276752,Non-Exempt,4104,18-40-1002,55087.0,09/22/2022,Rehire
284433,Non-Exempt,4104,18-2-3080,55105.0,12/14/2021,Rehire
307960,Non-Exempt,4104,18-197-400,55105.0,03/05/2024,Rehire
275983,Non-Exempt,4104,18-41-1002,55085.0,04/12/2022,Rehire
275983,Non-Exempt,4104,18-41-1002,55085.0,08/10/2023,Rehire
306349,Non-Exempt,4104,18-40-1001,55093.0,07/17/2023,Rehire
291596,Non-Exempt,4104,18-77-103,55143.0,12/15/2022,Rehire
291596,Non-Exempt,4104,18-77-103,55143.0,11/28/2023,Rehire
321437,Non-Exempt,4104,18-30-1002,55091.0,01/27/2025,Rehire
286642,Non-Exempt,4104,18-2-S260,55102.0,10/28/2021,Rehire
289081,Non-Exempt,4104,18-8-1005,55100.0,01/19/2024,Rehire
248134,Non-Exempt,4104,18-8-1006,55075.0,10/14/2021,Rehire
313033,Non-Exempt,4104,18-41-1001,55313.0,02/17/2025,Rehire
286476,Non-Exempt,4104,18-40-1002,55107.0,06/13/2023,Rehire
291523,Non-Exempt,4104,18-41-1003,55087.0,03/14/2023,Rehire
312123,Non-Exempt,4104,18-47-400,55113.0,01/09/2024,Rehire
312123,Non-Exempt,4104,18-47-400,55113.0,02/26/2025,Rehire
317188,Non-Exempt,4104,18-47-400,55113.0,02/26/2025,Rehire
284368,Non-Exempt,4104,18-41-1002,55086.0,08/02/2022,Rehire
286674,Exempt,4104,18-2-S231,55096.0,02/20/2023,Rehire
314513,Non-Exempt,4104,18-708-500,55304.0,10/20/2023,Rehire
307931,Non-Exempt,4104,18-41-1003,55090.0,08/16/2023,Rehire
292343,Non-Exempt,4104,18-40-1002,55086.0,10/11/2022,Rehire
284471,Non-Exempt,4104,18-41-1003,55109.0,10/20/2021,Rehire
284471,Non-Exempt,4104,18-41-1003,55109.0,03/12/2024,Rehire
322865,Non-Exempt,4104,18-41-1003,55100.0,09/26/2024,Rehire
318581,Non-Exempt,4104,18-47-101,55138.0,02/03/2025,Rehire
248014,Non-Exempt,4104,18-74-601,55113.0,10/01/2024,Rehire
304970,Non-Exempt,4104,18-41-1002,55123.0,06/11/2024,Rehire
316654,Non-Exempt,4104,18-47-101,55113.0,05/16/2024,Rehire
285999,Non-Exempt,4104,18-30-1001,55076.0,11/02/2021,Rehire
284809,Non-Exempt,4104,18-2-S268,55094.0,01/10/2023,Rehire
286162,Non-Exempt,4104,18-41-1003,55100.0,12/07/2021,Rehire
286162,Non-Exempt,4104,18-41-1003,55100.0,11/10/2022,Rehire
286162,Non-Exempt,4104,18-41-1003,55100.0,02/08/2024,Rehire
286162,Non-Exempt,4104,18-41-1003,55100.0,08/28/2024,Rehire
308621,Non-Exempt,4104,18-47-400,55109.0,01/18/2024,Rehire
226091,Non-Exempt,4104,18-41-1003,55094.0,01/18/2024,Rehire
226091,Non-Exempt,4104,18-41-1003,55094.0,09/17/2024,Rehire
283659,Non-Exempt,4104,18-2-S267,55105.0,05/10/2022,Rehire
286801,Non-Exempt,4104,18-30-1000,55094.0,05/09/2023,Rehire
286801,Non-Exempt,4104,18-30-1000,55094.0,04/23/2024,Rehire
284068,Non-Exempt,4104,18-74-703,55138.0,03/29/2022,Rehire
276090,Non-Exempt,4104,18-T757-500,55074.0,03/30/2023,Rehire
306043,Non-Exempt,4104,18-299-522,55306.0,04/09/2024,Rehire
284628,Non-Exempt,4104,18-757-500,55074.0,03/22/2023,Rehire
284887,Non-Exempt,4104,18-T757-500,55074.0,04/05/2023,Rehire
321120,Non-Exempt,4104,18-77-101,55113.0,10/09/2024,Rehire
313339,Non-Exempt,4104,18-40-1003,55113.0,06/11/2024,Rehire
284473,Non-Exempt,4104,18-74-400,55109.0,01/13/2022,Rehire
322087,Non-Exempt,4104,18-47-102,55143.0,10/16/2024,Rehire
301585,Non-Exempt,4104,18-77-501,55109.0,06/11/2024,Rehire
319561,Non-Exempt,4104,18-30-1003,55123.0,01/21/2025,Rehire
323835,Non-Exempt,4104,18-30-1003,55091.0,02/10/2025,Rehire
304612,Non-Exempt,4104,18-40-1001,55100.0,07/10/2024,Rehire
302771,Non-Exempt,4104,18-47-102,55143.0,07/06/2023,Rehire
301601,Non-Exempt,4104,18-2-S268,55313.0,02/13/2024,Rehire
275469,Non-Exempt,4104,18-125-501,55074.0,04/12/2022,Rehire
292683,Non-Exempt,4104,18-4-S429,55086.0,09/22/2022,Rehire
315989,Non-Exempt,4104,18-73-1003,55313.0,02/17/2025,Rehire
313981,Non-Exempt,4104,18-745-500,55117.0,01/03/2024,Rehire
313981,Non-Exempt,4104,18-745-500,55117.0,05/29/2024,Rehire
313981,Non-Exempt,4104,18-745-500,55117.0,10/16/2024,Rehire
303089,Non-Exempt,4104,18-40-1002,55103.0,05/29/2024,Rehire
282780,Non-Exempt,4104,18-40-1001,55090.0,01/11/2022,Rehire
291820,Non-Exempt,4104,18-8-1004,55105.0,05/11/2022,Rehire
291820,Non-Exempt,4104,18-8-1004,55105.0,02/06/2024,Rehire
321463,Non-Exempt,4104,18-74-102,55126.0,02/12/2025,Rehire
310486,Non-Exempt,4104,18-196-500,55313.0,02/17/2025,Rehire
309384,Non-Exempt,4104,18-765-101,55303.0,10/03/2023,Rehire
314767,Non-Exempt,4104,18-197-500,55105.0,04/09/2024,Rehire
283661,Non-Exempt,4104,18-8-1003,55100.0,10/12/2022,Rehire
283363,Non-Exempt,4104,18-41-1002,55090.0,10/04/2022,Rehire
291027,Non-Exempt,4104,18-41-1003,55094.0,04/26/2022,Rehire
291027,Non-Exempt,4104,18-41-1003,55094.0,02/20/2024,Rehire
311167,Non-Exempt,4104,18-41-1003,55094.0,02/01/2024,Rehire
311167,Non-Exempt,4104,18-41-1003,55094.0,06/04/2024,Rehire
293339,Non-Exempt,4104,18-41-1003,55105.0,10/28/2022,Rehire
310046,Non-Exempt,4104,18-40-1002,55100.0,01/19/2024,Rehire
303052,Non-Exempt,4104,18-77-701,55138.0,05/11/2023,Rehire
290624,Non-Exempt,4104,18-77-102,55138.0,06/28/2023,Rehire
290624,Non-Exempt,4104,18-77-102,55138.0,02/19/2025,Rehire
306594,Non-Exempt,4104,18-748-106,55307.0,05/16/2023,Rehire
312228,Non-Exempt,4104,18-41-1003,55100.0,07/16/2024,Rehire
313965,Non-Exempt,4104,18-708-503,55301.0,03/25/2024,Rehire
317479,Non-Exempt,4104,18-745-500,55117.0,10/10/2024,Rehire
282577,Non-Exempt,4104,18-5-5100,55137.0,01/05/2023,Rehire
282578,Non-Exempt,4104,18-77-600,55113.0,05/10/2022,Rehire
307415,Non-Exempt,4104,18-752-500,55302.0,10/05/2023,Rehire
307415,Non-Exempt,4104,18-752-500,55302.0,02/07/2024,Rehire
283405,Non-Exempt,4104,18-41-1002,55097.0,03/02/2023,Rehire
283405,Non-Exempt,4104,18-41-1002,55097.0,05/22/2024,Rehire
293162,Non-Exempt,4104,18-64-1002,55093.0,01/18/2023,Rehire
313332,Non-Exempt,4104,18-197-400,55105.0,02/22/2024,Rehire
310410,Non-Exempt,4104,18-752-100,55302.0,11/14/2023,Rehire
310410,Non-Exempt,4104,18-752-100,55302.0,01/05/2024,Rehire
276590,Exempt,4104,18-1-S196,55073.0,01/05/2022,Rehire
305724,Non-Exempt,4104,18-41-1003,55094.0,05/28/2024,Rehire
305705,Non-Exempt,4104,18-41-1003,55094.0,05/28/2024,Rehire
323422,Non-Exempt,4104,18-745-500,55117.0,10/23/2024,Rehire
281962,Non-Exempt,4104,18-T757-500,55074.0,04/05/2023,Rehire
281958,Non-Exempt,4104,18-T757-500,55074.0,04/05/2023,Rehire
309983,Non-Exempt,4104,18-40-1002,55097.0,04/03/2024,Rehire
286601,Non-Exempt,4104,18-77-401,55109.0,03/16/2023,Rehire
286601,Non-Exempt,4104,18-77-401,55109.0,02/01/2024,Rehire
302604,Non-Exempt,4104,18-47-400,55113.0,02/05/2025,Rehire
284529,Non-Exempt,4104,18-40-1002,55303.0,08/29/2023,Rehire
225248,Non-Exempt,4104,18-77-401,55150.0,01/20/2025,Rehire
294660,Non-Exempt,4104,18-8-1004,55097.0,12/01/2022,Rehire
294660,Non-Exempt,4104,18-8-1004,55097.0,10/10/2023,Rehire
300932,Non-Exempt,4104,18-8-1005,55105.0,01/11/2024,Rehire
304072,Non-Exempt,4104,18-77-501,55113.0,06/20/2023,Rehire
304072,Non-Exempt,4104,18-77-501,55113.0,09/10/2024,Rehire
304072,Non-Exempt,4104,18-77-501,55113.0,02/03/2025,Rehire
304104,Non-Exempt,4104,18-5-5030,55109.0,06/20/2023,Rehire
304104,Non-Exempt,4104,18-5-5030,55109.0,06/04/2024,Rehire
283873,Non-Exempt,4104,18-757-522,55074.0,03/30/2022,Rehire
304475,Non-Exempt,4104,18-41-1002,55302.0,01/04/2024,Rehire
296446,Non-Exempt,4104,18-77-402,55138.0,05/09/2024,Rehire
306596,Exempt,4104,18-2-S231,55137.0,06/17/2024,Rehire
306596,Non-Exempt,4104,18-2-S231,55137.0,05/08/2023,Rehire
313230,Non-Exempt,4104,18-708-102,55301.0,01/03/2024,Rehire
281610,Non-Exempt,4104,18-17-403,55126.0,10/30/2024,Rehire
313304,Non-Exempt,4104,18-397-500,55105.0,11/18/2024,Rehire
286172,Non-Exempt,4104,18-2-3220,55113.0,12/15/2021,Rehire
286172,Non-Exempt,4104,18-2-3220,55113.0,01/11/2024,Rehire
282886,Non-Exempt,4104,18-395-403,55109.0,06/24/2024,Rehire
303575,Non-Exempt,4104,18-30-1003,55091.0,07/24/2024,Rehire
289414,Exempt,4104,18-2-S267,55105.0,02/20/2023,Rehire
248501,Non-Exempt,4104,18-40-1002,55076.0,03/28/2023,Rehire
293502,Non-Exempt,4104,18-2-S268,55123.0,04/12/2023,Rehire
303337,Non-Exempt,4104,18-41-1002,55097.0,05/29/2024,Rehire
304481,Non-Exempt,4104,18-41-1002,55302.0,01/04/2024,Rehire
323969,Non-Exempt,4104,18-41-1003,55100.0,09/26/2024,Rehire
318611,Non-Exempt,4104,18-197-400,55105.0,10/21/2024,Rehire
286562,Non-Exempt,4104,18-40-1002,55075.0,12/14/2021,Rehire
291791,Non-Exempt,4104,18-40-1003,55089.0,09/14/2022,Rehire
306865,Non-Exempt,4104,18-41-1002,55089.0,08/29/2023,Rehire
306865,Non-Exempt,4104,18-41-1002,55089.0,02/06/2024,Rehire
235049,Non-Exempt,4104,18-798-600,55143.0,04/11/2024,Rehire
317651,Non-Exempt,4104,18-8-1005,55091.0,08/21/2024,Rehire
302172,Non-Exempt,4104,18-47-401,55126.0,02/17/2025,Rehire
273239,Non-Exempt,4104,18-8-1006,55308.0,02/08/2024,Rehire
285006,Non-Exempt,4104,18-T757-500,55074.0,02/17/2022,Rehire
305908,Non-Exempt,4104,18-40-1002,55094.0,05/28/2024,Rehire
273599,Non-Exempt,4104,18-77-402,55091.0,02/25/2025,Rehire
284217,Non-Exempt,4104,18-8-1004,55087.0,09/29/2022,Rehire
307989,Non-Exempt,4104,18-6-6520,55100.0,05/20/2024,Rehire
280368,Non-Exempt,4104,18-8-1006,55087.0,11/11/2021,Rehire
315589,Non-Exempt,4104,18-77-601,55113.0,09/03/2024,Rehire
292342,Non-Exempt,4104,18-41-1002,55094.0,04/05/2023,Rehire
292342,Non-Exempt,4104,18-41-1002,55094.0,03/21/2024,Rehire
323786,Non-Exempt,4104,18-47-101,55138.0,02/03/2025,Rehire
323785,Non-Exempt,4104,18-47-102,55138.0,01/20/2025,Rehire
317489,Non-Exempt,4104,18-708-632,55301.0,03/27/2024,Rehire
283895,Non-Exempt,4104,18-757-502,55074.0,03/14/2023,Rehire
284925,Non-Exempt,4104,18-501-504,55137.0,01/07/2025,Rehire
323059,Non-Exempt,4104,18-47-101,55156.0,02/19/2025,Rehire
291397,Non-Exempt,4104,18-41-1001,55308.0,02/23/2022,Rehire
291397,Non-Exempt,4104,18-41-1001,55308.0,02/17/2025,Rehire
286576,Non-Exempt,4104,18-40-1002,55087.0,01/09/2023,Rehire
317204,Non-Exempt,4104,18-41-1002,55091.0,02/05/2025,Rehire
307889,Non-Exempt,4104,18-41-1003,55094.0,03/26/2024,Rehire
290481,Non-Exempt,4104,18-77-402,55143.0,08/18/2022,Rehire
290481,Non-Exempt,4104,18-77-402,55143.0,01/04/2024,Rehire
290481,Non-Exempt,4104,18-77-402,55143.0,05/21/2024,Rehire
285487,Non-Exempt,4104,18-40-1002,55090.0,01/09/2023,Rehire
300708,Non-Exempt,4104,18-40-1001,55094.0,06/29/2023,Rehire
300552,Exempt,4104,18-4-S208,55102.0,12/16/2024,Rehire
300552,Non-Exempt,4104,18-4-S208,55102.0,11/08/2023,Rehire
301264,Non-Exempt,4104,18-297-415,55105.0,05/21/2024,Rehire
284040,Exempt,4104,18-2-S234,55123.0,03/20/2023,Rehire
284040,Non-Exempt,4104,18-2-S234,55123.0,12/20/2021,Rehire
289992,Non-Exempt,4104,18-41-1003,55093.0,11/03/2022,Rehire
281133,Non-Exempt,4104,18-8-1004,55093.0,11/08/2022,Rehire
310158,Non-Exempt,4104,18-8-1004,55089.0,04/02/2024,Rehire
280562,Non-Exempt,4104,18-T757-522,55074.0,03/25/2022,Rehire
280677,Non-Exempt,4104,18-T757-522,55074.0,03/31/2022,Rehire
304485,Non-Exempt,4104,18-40-1002,55094.0,09/06/2023,Rehire
304485,Non-Exempt,4104,18-40-1002,55094.0,01/31/2024,Rehire
311608,Non-Exempt,4104,18-41-1003,55100.0,02/22/2024,Rehire
